WORD	FREQ	FAVOR	AGAINST	NONE	SUPPORT
环保,烟花爆竹	25	1	20	4	0.800000
环保,燃放烟花	16	0	13	3	0.812500
环保,市	6	0	6	0	1.000000
环保,今年	57	1	47	9	0.824561
环保,过节	6	0	6	0	1.000000
环保,意识	8	0	7	1	0.875000
环保,明显	7	0	6	1	0.857143
环保,呼吁	15	1	13	1	0.866667
工具,通工	17	0	15	2	0.882353
工具,交通工具	17	0	15	2	0.882353
式,断崖	13	0	12	1	0.923077
式,减少	13	0	12	1	0.923077
式,计划生育	5	0	5	0	1.000000
式,计划	5	0	5	0	1.000000
式,人口	7	0	6	1	0.857143
买不起,老百姓	7	0	7	0	1.000000
买不起,百姓	8	0	7	1	0.875000
买不起,汽车	8	0	8	0	1.000000
拜年,贴	11	9	1	1	0.818182
拜年,节日	7	6	0	1	0.857143
同意,今年	5	0	5	0	1.000000
噪音,爆竹	7	0	6	1	0.857143
公民,政府	5	0	5	0	1.000000
老百姓,买不起	7	0	7	0	1.000000
老百姓,社会	7	0	7	0	1.000000
老百姓,政府	8	1	7	0	0.875000
老百姓,解决	6	0	6	0	1.000000
老百姓,汽车	9	1	8	0	0.888889
外卖,餐饮业	27	3	24	0	0.888889
外卖,对准	27	3	24	0	0.888889
外卖,餐饮	28	3	24	1	0.857143
外卖,社会	5	0	5	0	1.000000
外卖,送	32	6	26	0	0.812500
春联,年货	10	9	1	0	0.900000
春联,亲戚	6	6	0	0	1.000000
春联,春晚	6	6	0	0	1.000000
春联,感受	6	6	0	0	1.000000
春联,一起	8	8	0	0	1.000000
春联,回家	7	7	0	0	1.000000
操作,单手	11	11	0	0	1.000000
操作,单手操作	10	10	0	0	1.000000
尽量,燃放烟花	6	0	6	0	1.000000
尽量,放烟	6	0	6	0	1.000000
鞭,霾	6	0	6	0	1.000000
鞭,雾	5	0	5	0	1.000000
添,月份	7	7	0	0	1.000000
添,合伙人	7	6	0	1	0.857143
添,合伙	7	6	0	1	0.857143
添,土豆	11	9	0	2	0.818182
添,小土豆	11	9	0	2	0.818182
添,小土	11	9	0	2	0.818182
添,梦想	7	6	0	1	0.857143
有钱,没钱	5	0	5	0	1.000000
撞,逆行	5	5	0	0	1.000000
动力,劳动力	12	0	11	1	0.916667
动力,劳动	12	0	11	1	0.916667
动力,鼓励	5	0	5	0	1.000000
生产,政府	5	0	5	0	1.000000
感受,春联	6	6	0	0	1.000000
感受,贴	8	8	0	0	1.000000
感受,味儿	5	5	0	0	1.000000
低,碳	14	1	13	0	0.928571
低,今年春节	7	0	7	0	1.000000
低,环保	14	1	13	0	0.928571
低,爆竹	5	0	5	0	1.000000
低,今年	8	0	8	0	1.000000
贴,年货	11	10	1	0	0.909091
贴,亲戚	7	7	0	0	1.000000
贴,新衣	5	5	0	0	1.000000
贴,春晚	7	7	0	0	1.000000
贴,中华民族	6	6	0	0	1.000000
贴,户户	5	5	0	0	1.000000
贴,家户	5	5	0	0	1.000000
贴,家家户户	5	5	0	0	1.000000
贴,团圆	8	7	1	0	0.875000
贴,穿	5	5	0	0	1.000000
贴,家家	6	6	0	0	1.000000
贴,年夜饭	5	5	0	0	1.000000
贴,对联	12	10	1	1	0.833333
贴,夜饭	5	5	0	0	1.000000
贴,拜年	11	9	1	1	0.818182
贴,感受	8	8	0	0	1.000000
贴,中华	6	6	0	0	1.000000
贴,文化	10	9	1	0	0.900000
贴,年夜	5	5	0	0	1.000000
贴,一起	10	9	1	0	0.900000
贴,味儿	10	8	2	0	0.800000
贴,回家	8	8	0	0	1.000000
贴,吃	10	9	0	1	0.900000
祥和,环保	6	0	6	0	1.000000
晚婚晚育,取消	9	0	8	1	0.888889
排放,尾气	7	6	1	0	0.857143
城区,环保	5	0	5	0	1.000000
城区,空气	5	0	5	0	1.000000
中华,中华民族	17	14	2	1	0.823529
中华,贴	6	6	0	0	1.000000
中华,传统节日	7	6	0	1	0.857143
中华,民族	17	14	2	1	0.823529
中华,节日	8	7	0	1	0.875000
减少,断崖	13	0	12	1	0.923077
减少,产生	5	0	5	0	1.000000
减少,式	13	0	12	1	0.923077
减少,计划生育	5	0	5	0	1.000000
减少,霾	14	0	13	1	0.928571
减少,雾	11	0	10	1	0.909091
减少,计划	5	0	5	0	1.000000
减少,人口	8	0	7	1	0.875000
抓,车	11	1	9	1	0.818182
青春,超女	9	0	0	9	1.000000
青春,美少女	9	0	0	9	1.000000
青春,无敌	9	0	0	9	1.000000
青春,锅铲	5	0	0	5	1.000000
青春,少女	9	0	0	9	1.000000
青春,小妹	5	0	0	5	1.000000
青春,帅	10	1	0	9	0.900000
青春,腿	10	1	0	9	0.900000
青春,任	9	0	0	9	1.000000
团聚,饺子	7	6	1	0	0.857143
团聚,回家	5	5	0	0	1.000000
员工,时间表	9	0	0	9	1.000000
员工,同一	8	0	0	8	1.000000
员工,扎堆	8	0	0	8	1.000000
员工,申请	9	0	0	9	1.000000
员工,避免	8	0	0	8	1.000000
员工,根据	9	0	0	9	1.000000
员工,须	7	0	1	6	0.857143
百姓,买不起	8	0	7	1	0.875000
百姓,刀切	5	0	5	0	1.000000
百姓,一刀切	5	0	5	0	1.000000
百姓,社会	10	0	10	0	1.000000
百姓,政府	14	2	12	0	0.857143
百姓,一刀	5	0	5	0	1.000000
百姓,解决	7	0	7	0	1.000000
百姓,汽车	10	1	8	1	0.800000
计划生育,断崖	5	0	5	0	1.000000
计划生育,鼓励	8	1	7	0	0.875000
计划生育,式	5	0	5	0	1.000000
计划生育,减少	5	0	5	0	1.000000
计划生育,人口	14	1	12	1	0.857143
政,懒	18	1	15	2	0.833333
政,政府	9	0	9	0	1.000000
刀切,百姓	5	0	5	0	1.000000
一刀切,百姓	5	0	5	0	1.000000
传统节日,中华民族	7	6	0	1	0.857143
传统节日,中华	7	6	0	1	0.857143
传统节日,文化	5	5	0	0	1.000000
传统节日,饺子	9	8	0	1	0.888889
传统节日,喜欢	6	6	0	0	1.000000
传统节日,元宵节	5	5	0	0	1.000000
文化,新衣	5	5	0	0	1.000000
文化,穿	5	5	0	0	1.000000
文化,贴	10	9	1	0	0.900000
文化,传统节日	5	5	0	0	1.000000
文化,元宵节	5	5	0	0	1.000000
文化,节日	7	6	1	0	0.857143
文化,吃	7	7	0	0	1.000000
伙伴,大姚	5	5	0	0	1.000000
伙伴,月份	6	6	0	0	1.000000
收入,政府	5	0	5	0	1.000000
难道,政府	6	0	6	0	1.000000
每,蓝天	5	0	5	0	1.000000
每,环保	5	0	5	0	1.000000
每,爆竹	6	0	6	0	1.000000
每,霾	5	0	5	0	1.000000
烟花爆竹,环保局	6	0	6	0	1.000000
烟花爆竹,蓝天	5	0	5	0	1.000000
烟花爆竹,做起	5	0	5	0	1.000000
烟花爆竹,倡议	13	0	11	2	0.846154
烟花爆竹,发出	5	0	5	0	1.000000
烟花爆竹,产生	5	0	5	0	1.000000
烟花爆竹,绿色	9	0	8	1	0.888889
烟花爆竹,环保	25	1	20	4	0.800000
烟花爆竹,燃放烟花	19	1	16	2	0.842105
烟花爆竹,放烟	19	1	16	2	0.842105
烟花爆竹,空气	22	1	18	3	0.818182
饺子,春晚	5	5	0	0	1.000000
饺子,团聚	7	6	1	0	0.857143
饺子,传统节日	9	8	0	1	0.888889
饺子,节日	10	9	0	1	0.900000
饺子,吃	9	8	0	1	0.888889
社会,餐饮业	5	0	5	0	1.000000
社会,对准	5	0	5	0	1.000000
社会,餐饮	5	0	5	0	1.000000
社会,老百姓	7	0	7	0	1.000000
社会,外卖	5	0	5	0	1.000000
社会,百姓	10	0	10	0	1.000000
社会,和谐	5	0	5	0	1.000000
社会,送	6	0	6	0	1.000000
社会,谁	7	1	6	0	0.857143
社会,本	5	0	5	0	1.000000
政府,底层	6	0	6	0	1.000000
政府,懒	7	0	7	0	1.000000
政府,公民	5	0	5	0	1.000000
政府,老百姓	8	1	7	0	0.875000
政府,生产	5	0	5	0	1.000000
政府,百姓	14	2	12	0	0.857143
政府,政	9	0	9	0	1.000000
政府,收入	5	0	5	0	1.000000
政府,难道	6	0	6	0	1.000000
政府,恐怖分子	9	8	1	0	0.888889
政府,做法	5	0	5	0	1.000000
政府,人员	5	0	5	0	1.000000
政府,经济	7	0	6	1	0.857143
政府,分子	9	8	1	0	0.888889
政府,服务	7	0	6	1	0.857143
政府,车	5	0	5	0	1.000000
政府,汽车	14	0	14	0	1.000000
政府,根本	6	0	6	0	1.000000
喜欢,传统节日	6	6	0	0	1.000000
喜欢,尺寸	7	6	0	1	0.857143
喜欢,节日	8	8	0	0	1.000000
喜欢,觉得	8	8	0	0	1.000000
燃放烟花,倡议	9	0	8	1	0.888889
燃放烟花,环保	16	0	13	3	0.812500
燃放烟花,尽量	6	0	6	0	1.000000
燃放烟花,烟花爆竹	19	1	16	2	0.842105
燃放烟花,空气	19	1	16	2	0.842105
小伙伴,大姚	5	5	0	0	1.000000
小伙伴,月份	6	6	0	0	1.000000
年夜,贴	5	5	0	0	1.000000
元宵节,传统节日	5	5	0	0	1.000000
元宵节,文化	5	5	0	0	1.000000
元宵节,节日	7	6	0	1	0.857143
曝,土豆	5	5	0	0	1.000000
曝,小土豆	5	5	0	0	1.000000
曝,小土	5	5	0	0	1.000000
和谐,社会	5	0	5	0	1.000000
恐怖分子,亲人	5	5	0	0	1.000000
恐怖分子,政府	9	8	1	0	0.888889
恐怖分子,打击	10	9	0	1	0.900000
送,餐饮业	27	3	24	0	0.888889
送,对准	27	3	24	0	0.888889
送,餐饮	27	3	24	0	0.888889
送,外卖	32	6	26	0	0.812500
送,社会	6	0	6	0	1.000000
放烟,倡议	9	0	8	1	0.888889
放烟,尽量	6	0	6	0	1.000000
放烟,烟花爆竹	19	1	16	2	0.842105
放烟,空气	19	1	16	2	0.842105
打击,恐怖分子	10	9	0	1	0.900000
打击,分子	10	9	0	1	0.900000
打击,恐怖	17	14	2	1	0.823529
小时,小时候	24	20	3	1	0.833333
小时,记得	7	7	0	0	1.000000
避免,时间表	8	0	0	8	1.000000
避免,同一	8	0	0	8	1.000000
避免,扎堆	8	0	0	8	1.000000
避免,申请	8	0	0	8	1.000000
避免,员工	8	0	0	8	1.000000
避免,根据	8	0	0	8	1.000000
避免,须	6	0	0	6	1.000000
营运,实施	5	5	0	0	1.000000
做法,政府	5	0	5	0	1.000000
人员,政府	5	0	5	0	1.000000
人员,增加	5	0	5	0	1.000000
一刀,百姓	5	0	5	0	1.000000
爆竹,环保局	8	0	8	0	1.000000
爆竹,蓝天	7	0	7	0	1.000000
爆竹,做起	5	0	5	0	1.000000
爆竹,碳	5	0	5	0	1.000000
爆竹,倡议	18	0	15	3	0.833333
爆竹,发出	9	1	8	0	0.888889
爆竹,消防	5	0	5	0	1.000000
爆竹,产生	7	0	7	0	1.000000
爆竹,绿色	12	0	11	1	0.916667
爆竹,噪音	7	0	6	1	0.857143
爆竹,低	5	0	5	0	1.000000
爆竹,每	6	0	6	0	1.000000
爆竹,增加	5	0	5	0	1.000000
爆竹,新春	7	0	6	1	0.857143
老家,回家	5	5	0	0	1.000000
和平,恐怖	5	5	0	0	1.000000
霾,蓝天	7	0	7	0	1.000000
霾,做起	5	0	5	0	1.000000
霾,承诺	5	0	5	0	1.000000
霾,产生	7	0	7	0	1.000000
霾,鞭	6	0	6	0	1.000000
霾,减少	14	0	13	1	0.928571
霾,每	5	0	5	0	1.000000
市,环保局	6	0	6	0	1.000000
市,环保	6	0	6	0	1.000000
一起,春联	8	8	0	0	1.000000
一起,贴	10	9	1	0	0.900000
小伙,大姚	5	5	0	0	1.000000
小伙,月份	6	6	0	0	1.000000
增加,人员	5	0	5	0	1.000000
增加,爆竹	5	0	5	0	1.000000
今年,生存	5	0	5	0	1.000000
今年,从我做起	5	0	5	0	1.000000
今年,做起	8	0	8	0	1.000000
今年,碳	7	0	7	0	1.000000
今年,倡议	10	0	9	1	0.900000
今年,发出	5	0	5	0	1.000000
今年,今年春节	68	3	55	10	0.808824
今年,号召	7	1	6	0	0.857143
今年,环保	57	1	47	9	0.824561
今年,同意	5	0	5	0	1.000000
今年,低	8	0	8	0	1.000000
今年,过节	7	1	6	0	0.857143
今年,意识	8	1	7	0	0.875000
解决,解决问题	6	0	6	0	1.000000
解决,就业	5	0	5	0	1.000000
解决,老百姓	6	0	6	0	1.000000
解决,百姓	7	0	7	0	1.000000
经济,政府	7	0	6	1	0.857143
分子,亲人	5	5	0	0	1.000000
分子,政府	9	8	1	0	0.888889
分子,打击	10	9	0	1	0.900000
服务,政府	7	0	6	1	0.857143
发言,恐怖	5	5	0	0	1.000000
梦想,月份	7	6	0	1	0.857143
梦想,土豆	12	10	0	2	0.833333
梦想,小土豆	12	10	0	2	0.833333
梦想,小土	12	10	0	2	0.833333
梦想,添	7	6	0	1	0.857143
谁,社会	7	1	6	0	0.857143
谁,到底	5	0	5	0	1.000000
车,抓	11	1	9	1	0.818182
车,政府	5	0	5	0	1.000000
民族,中华民族	17	14	2	1	0.823529
民族,中华	17	14	2	1	0.823529
实施,营运	5	5	0	0	1.000000
实施,地铁	5	5	0	0	1.000000
恐怖,罗斯国	5	5	0	0	1.000000
恐怖,俄罗斯国防部	5	5	0	0	1.000000
恐怖,亲人	7	7	0	0	1.000000
恐怖,防部	5	5	0	0	1.000000
恐怖,国防部	5	5	0	0	1.000000
恐怖,国防	5	5	0	0	1.000000
恐怖,恐怖主义	11	9	2	0	0.818182
恐怖,打击	17	14	2	1	0.823529
恐怖,和平	5	5	0	0	1.000000
恐怖,发言	5	5	0	0	1.000000
骑,汽车	5	0	5	0	1.000000
地铁,铁站	15	12	1	2	0.800000
地铁,地铁站	15	12	1	2	0.800000
地铁,客	5	5	0	0	1.000000
地铁,实施	5	5	0	0	1.000000
哈哈,哈哈哈	15	13	2	0	0.866667
汽车,底层	6	0	6	0	1.000000
汽车,车尾	5	5	0	0	1.000000
汽车,汽车尾气	5	5	0	0	1.000000
汽车,尾气	7	7	0	0	1.000000
汽车,买不起	8	0	8	0	1.000000
汽车,老百姓	9	1	8	0	0.888889
汽车,百姓	10	1	8	1	0.800000
汽车,政府	14	0	14	0	1.000000
汽车,骑	5	0	5	0	1.000000
过节,环保	6	0	6	0	1.000000
过节,今年	7	1	6	0	0.857143
根据,时间表	9	0	0	9	1.000000
根据,同一	8	0	0	8	1.000000
根据,扎堆	8	0	0	8	1.000000
根据,申请	9	0	0	9	1.000000
根据,员工	9	0	0	9	1.000000
根据,避免	8	0	0	8	1.000000
根据,须	6	0	0	6	1.000000
意识,环保	8	0	7	1	0.875000
意识,今年	8	1	7	0	0.875000
尺寸,喜欢	7	6	0	1	0.857143
味儿,感受	5	5	0	0	1.000000
味儿,贴	10	8	2	0	0.800000
节日,中秋	5	5	0	0	1.000000
节日,中华民族	8	7	0	1	0.875000
节日,团圆	6	6	0	0	1.000000
节日,拜年	7	6	0	1	0.857143
节日,中华	8	7	0	1	0.875000
节日,文化	7	6	1	0	0.857143
节日,饺子	10	9	0	1	0.900000
节日,喜欢	8	8	0	0	1.000000
节日,元宵节	7	6	0	1	0.857143
雾,蓝天	5	0	5	0	1.000000
雾,承诺	5	0	5	0	1.000000
雾,鞭	5	0	5	0	1.000000
雾,减少	11	0	10	1	0.909091
明显,环保	7	0	6	1	0.857143
知,公	5	5	0	0	1.000000
计划,断崖	5	0	5	0	1.000000
计划,鼓励	8	1	7	0	0.875000
计划,式	5	0	5	0	1.000000
计划,减少	5	0	5	0	1.000000
计划,人口	14	1	12	1	0.857143
人口,断崖	7	0	6	1	0.857143
人口,鼓励	6	0	6	0	1.000000
人口,式	7	0	6	1	0.857143
人口,减少	8	0	7	1	0.875000
人口,计划生育	14	1	12	1	0.857143
人口,计划	14	1	12	1	0.857143
觉得,喜欢	8	8	0	0	1.000000
回家,九件	7	7	0	0	1.000000
回家,亲戚	5	5	0	0	1.000000
回家,春联	7	7	0	0	1.000000
回家,贴	8	8	0	0	1.000000
回家,团聚	5	5	0	0	1.000000
回家,老家	5	5	0	0	1.000000
本,社会	5	0	5	0	1.000000
新春,爆竹	7	0	6	1	0.857143
吃,春晚	7	6	0	1	0.857143
吃,团圆	7	7	0	0	1.000000
吃,贴	10	9	0	1	0.900000
吃,文化	7	7	0	0	1.000000
吃,饺子	9	8	0	1	0.888889
不放,绿色	5	0	5	0	1.000000
根本,政府	6	0	6	0	1.000000
空气,环保局	5	0	5	0	1.000000
空气,千年	5	5	0	0	1.000000
空气,产生	5	0	5	0	1.000000
空气,城区	5	0	5	0	1.000000
空气,烟花爆竹	22	1	18	3	0.818182
空气,燃放烟花	19	1	16	2	0.842105
空气,放烟	19	1	16	2	0.842105
空气,垃圾	8	0	7	1	0.875000
呼吁,倡议	5	0	5	0	1.000000
呼吁,环保	15	1	13	1	0.866667
到底,谁	5	0	5	0	1.000000
垃圾,空气	8	0	7	1	0.875000
假,晚婚	10	0	9	1	0.900000
假,取消	10	0	9	1	0.900000
记得,小时候	7	7	0	0	1.000000
记得,小时	7	7	0	0	1.000000
爸爸,爸爸妈妈	7	6	0	1	0.857143
任,超女	9	0	0	9	1.000000
任,美少女	9	0	0	9	1.000000
任,无敌	9	0	0	9	1.000000
任,锅铲	5	0	0	5	1.000000
任,少女	9	0	0	9	1.000000
任,小妹	5	0	0	5	1.000000
任,帅	9	0	0	9	1.000000
任,腿	9	0	0	9	1.000000
任,青春	9	0	0	9	1.000000
须,时间表	6	0	0	6	1.000000
须,同一	6	0	0	6	1.000000
须,扎堆	6	0	0	6	1.000000
须,申请	6	0	0	6	1.000000
须,员工	7	0	1	6	0.857143
须,避免	6	0	0	6	1.000000
须,根据	6	0	0	6	1.000000
